Grand Canyon,110.71543240598,101.74320357357,0.72549384858626,5–1,5,6,53.3,47.5,52.7,33.3,19.3,20.2,38.6,27.1,71,55.2,44.6,32.7,35.7,15,5.2,37.7,54.9,31,32.5,68.512218627989,78.50695012264923,80.3875,2.520583533173461,2024,0,0,14.029560000000004,,72.3,70.4,1.141,0.96,8.30935
VCU,105.7529037868,97.273013287242,0.72336446965415,4–3,4,7,52.4,43.8,42,39.9,22.2,16,27.7,28.6,66.9,55.1,43.4,32.7,29.8,14,6.6,55.3,42.9,44.3,33.1,67.481969899896,78.15423084616924,80.91950000000001,1.6313262652530502,2024,0,0,38.94464,,77.7,67.7,1.034,0.97,15.407828571429
Wichita St.,107.60258360423,99.19990885644,0.7180960604385,6–1,6,7,52,43.7,32,20.9,15.3,12.3,30.8,25.6,72.1,55,45.8,30.1,27.1,13.3,8.3,42.2,49.7,30.6,40.2,70.363082092486,78.20767356881854,81.4905,2.5697720911635344,2024,0,0,25.317480000000003,,68.3,66,1.084,0.959,10.013414285714
Princeton,112.69687117184,104.01068104335,0.71552938651721,7–0,7,7,56.9,48.8,25.8,22.7,15.1,18.3,31.6,28.4,63.2,57.2,45.5,37.8,36.9,5.9,12.5,49.5,52.8,47.5,33.9,64.985149552173,76.4907614213198,78.97900000000001,1.735947189437888,2024,0,0,2.1801200000000027,,82.4,81.6,1.209,1.006,18.597071428571
West Virginia,105.96487675212,97.834791203435,0.71463757991744,3–3,3,6,43.7,46.4,37.2,18.2,18.9,13.8,31.4,24.3,65.3,43.2,43.5,29.6,33.6,12.4,10.2,57.9,55.3,37.8,41.6,68.120535095527,78.49726221861692,81.6865,1.945221911235505,2024,0,0,47.15748,,70.7,63.1,0.96,0.952,12.8005
LSU,107.72927073807,99.464833030722,0.71461353387076,4–3,4,7,51.4,47.7,41.4,30.6,20,23,32.5,34.5,68.9,53,40.4,32,37.4,13.8,10.2,40.1,47.8,32.5,46.6,69.274292425246,78.57955911823646,82.554,2.113977204559088,2024,0,0,63.16583999999999,,72.4,75.2,1.065,0.984,13.969942857143
Kent St.,108.58846373309,100.28681946014,0.7139416335704,3–3,3,6,51.2,51.6,41.4,40.5,17.4,22.2,31.3,30.6,72.5,50.9,45.4,34.5,39.5,8.8,6.1,50.6,61.3,38.2,44.7,69.847560567422,75.82247557003258,79.248,2.1863999999999995,2024,0,0,9.059680000000002,,74.7,66.2,1.091,1.003,11.592616666667
Indiana St.,111.50289397504,103.17548732042,0.70943082798456,5–1,5,6,61.9,50.5,40.5,29.3,15.2,20.5,19.7,31.2,73.3,62.8,50.6,40.5,33.6,4.6,12.8,56.1,33.3,44.9,29.1,71.368647026698,76.6048454469507,80.30000000000001,2.070785842831434,2024,0,0,0.20004000000000285,,72.5,73.1,1.187,1.025,16.699066666667
Saint Joseph's,105.27250977983,97.471640776553,0.70793889635327,5–2,5,7,54,44.6,22.9,31.6,18,20.8,28.5,27.3,70.3,54,44.5,36,29.8,10.9,14.2,65.5,58.1,51.3,46.5,70.191484706957,77.08622112211219,80.429,1.4576915383076612,2024,0,0,36.30288000000001,,66.7,63.8,1.066,0.898,20.284914285714
Wake Forest,111.78570616261,103.63637169179,0.70484901448312,4–3,4,7,54.3,48.3,33.9,30.5,15.8,16.2,24.8,30.5,69.3,54.4,47.1,36.1,33.8,11.3,9.9,40.9,40.2,38.1,32.3,69.376812535945,77.87027579162411,81.82149999999999,1.5504000000000002,2024,0,0,43.54092,,79.7,71.8,1.118,1.031,18.283242857143
Bradley,107.3608676212,99.544871349992,0.70459030218353,6–1,6,7,53.6,44,33.8,37.7,18.1,16.3,26.5,32.6,67.7,53.6,47.1,35.8,25.3,9.4,6.3,51.1,47.3,41,34.6,66.873419346747,77.49698553054662,81.54500000000002,2.0912364945978386,2024,0,0,3.6098400000000024,,69.1,71.7,1.07,0.989,15.147385714286
Boston College,109.16708025465,101.50028883192,0.69791860327764,5–2,5,7,50.9,50.1,24.9,22.1,15.4,18.3,30.7,27,68.6,51.2,46.2,33.6,37.4,13,10.5,46.7,49.4,33.3,39.2,68.706519463939,77.72825864538572,81.1725,1.7186562687462503,2024,0,0,23.320480000000003,,83.2,73.9,1.097,1.01,14.871571428571
South Carolina,108.08395356924,100.50154664725,0.69771792450307,6–0,6,6,53.9,44.7,38.6,37.7,17.1,17.4,31.4,25.6,67.2,52.7,45.3,37.2,28.8,7.6,9.4,56.1,47.7,38.9,31.6,67.08232663714,77.27484186900631,80.02699999999999,2.448510297940412,2024,0,0,36.44444000000001,,70.3,71.8,1.111,0.95,11.108383333333
UNC Wilmington,108.37067764509,100.81082696742,0.69669009077626,3–1,3,4,50,53.1,30.6,32.7,13.9,16.4,22.8,25.5,66.4,47.3,53.8,36.5,34.6,5.5,10,37.3,52.8,36.2,35.8,66.745554751586,76.8293618739903,79.315,2.4598,2024,0,0,8.705480000000003,,80.6,64.9,1.071,1.052,14.876125
Missouri St.,106.53911327741,99.114958217084,0.69649568954752,6–1,6,7,55.1,43.3,43.7,23.9,20.6,14,29.5,24.6,71.5,53,44.1,38.7,27.7,10.8,8.8,59,44.3,42.9,34.3,68.636793908302,76.89384800965018,80.1875,2.0568113622724544,2024,0,0,27.567840000000004,,71.7,73.1,1.075,0.939,12.115214285714
Drake,110.7723709614,103.08646290118,0.6957111134015,5–1,5,6,55.5,55.8,34.4,26.9,13.8,20.2,28.2,24.4,68.6,60.3,56.3,32.1,36.7,3.5,3.8,56.5,42.3,39.6,41.1,67.711616426413,76.51157640426817,80.2075,1.7156568686262745,2024,0,0,16.620120000000004,,78.2,62.6,1.158,1.054,9.5015166666667
UNC Greensboro,108.42504931987,100.9759779938,0.6939241521028,5–1,5,6,53.2,48.8,31.4,37.9,12,17.6,25.9,28.4,68,51.7,50.3,36.8,31.6,6.8,11.2,46,54.4,43.1,51.9,67.710040361689,76.65365162856565,79.977,2.2513497300539886,2024,0,0,16.07484,,71.7,74.8,1.137,1.034,16.481566666667
UCF,105.19308709573,98.142130455622,0.68952075538189,4–2,4,6,49.5,48.1,33.6,47.2,17.5,22.4,31.4,24,72.9,51.2,44.8,30.7,35.4,17.7,9.1,42,53.8,33.3,40.4,70.500328149213,77.659456118665,81.38550000000001,2.1091999999999995,2024,0,0,29.002480000000002,,71.1,78.9,1.049,0.964,15.208883333333
UMass Lowell,109.38921324799,102.08727964284,0.68878984602977,4–1,4,5,51.5,44,29.5,30.6,19.6,15.8,33.5,27.3,69.5,52.9,48.7,32.2,24.1,10.6,10.6,41.3,41.2,29.5,37.2,69.624892550502,76.11020408163266,79.7275,2.323647294589178,2024,0,0,12.976000000000003,,79.3,65.2,1.073,0.935,16.97698
Loyola Chicago,106.08033553075,99.156397077006,0.68486716462542,4–3,4,7,51.3,47.9,36,26.9,19.3,16.4,23.8,27.3,68.9,50.5,43.5,35,37.1,13.8,12.4,62,50.9,42.3,36,68.611072422132,76.75973759737597,79.517,2.1842000000000006,2024,0,0,7.811600000000001,,74.3,78.8,1.014,1.018,20.152914285714
North Texas,104.26648011431,97.600853509877,0.68129564584917,3–2,3,5,50.9,46,26.8,33.7,19.6,21.5,34.2,31,61.7,46.5,47.6,38.1,28.6,6.5,9.4,44.4,44.9,41.5,34.9,64.397746487569,76.72618078175896,79.44300000000001,2.2096000000000005,2024,0,0,17.575960000000002,,82.2,67,1.066,0.945,14.10166
Georgia Tech,106.79133916702,100.09179158769,0.67810466591856,3–2,3,5,45.1,47.4,37.5,32.2,17.1,16.9,35.9,31,72.4,45.4,50.5,29.8,28.5,14.9,10.2,44.8,39.2,38.2,39.5,69.415842567757,78.16616616616616,79.94,1.832167832167832,2024,0,0,58.70159999999999,,65.5,74,1.005,1.019,17.87564
SMU,105.92466258845,99.497202868206,0.67258139795398,4–3,4,7,48.9,43.2,27.4,30.4,17.3,19.4,36.4,35,66.9,46.7,42.6,35.3,29.5,13.2,14.2,54.9,57.1,35.8,37.7,68.745867160391,77.4633751517604,80.0375,2.4699999999999998,2024,0,0,61.49824,,68.4,71.4,1.064,0.957,15.442642857143
San Jose St.,107.75632450775,101.27595718016,0.67112306556506,4–3,4,7,53.2,44.8,27,37.6,17.6,18.2,27,29.1,65.5,52.1,46.7,36.3,26.8,10.9,8.5,47.7,44.7,45.7,28.9,66.096447616352,77.67560321715818,81.632,1.7890843662534968,2024,0,0,18.55404000000001,,67,68.5,1.046,0.961,13.427785714286
UAB,106.91047569776,100.48525323485,0.67101503577987,4–3,4,7,45.7,50.5,39,31.4,17.1,17.3,35.6,30.6,68.8,48.7,51.1,25.4,32.9,14.5,11.9,40.7,49.2,28.1,38.1,70.075253229618,77.0889924994932,80.5675,2.2259999999999995,2024,0,0,25.525040000000004,,72.6,65.4,1.026,1.049,16.996157142857
St. Bonaventure,107.85211157906,101.45088314245,0.66899454946754,4–2,4,6,50.7,51.1,26.3,31.8,17.5,22.3,35.6,30.3,65.8,54.3,52.2,30.6,33.1,13.2,6,54.9,61,42.5,43.3,66.235557157147,77.30832829199436,80.5275,2.477104579084182,2024,0,0,7.153000000000003,,79.1,71.6,1.071,1.016,14.220283333333
Georgia,106.51606885987,100.23837103412,0.66786956977457,4–3,4,7,45.7,45.8,36.7,32.3,16.2,17,25.8,31.9,71.3,46.1,46.5,30.2,29.7,6.6,10,46.7,47.1,42.6,36.7,70.218113885932,78.27187817258883,81.3265,2.104,2024,0,0,52.44579999999999,,70.1,74.1,0.986,0.998,23.692557142857
San Francisco,104.92568081094,98.769609047535,0.66714865694801,4–2,4,6,52.8,45.8,22.5,37.9,20.1,22.6,36.2,25.7,67.9,54.9,43.7,32.5,33,11.7,6,51.2,47.2,33.8,36.2,68.322499253137,77.95656586157905,80.65,1.8854687187687382,2024,0,0,20.811680000000003,,76.3,68.4,1.07,0.891,14.40865
Wright St.,112.24293237914,105.67415544424,0.66674726181989,3–4,3,7,56.3,54.6,30.7,35.7,17.7,15.3,33,25,71.8,57,57.7,36.4,32.7,8.3,5.7,41.9,54.5,30.2,36.1,71.616082919261,77.17842741935482,80.0725,1.834366873374675,2024,0,0,4.311280000000001,,74,75.7,1.15,1.124,19.500657142857
College of Charleston,107.18517041348,100.94908976609,0.66581744622511,3–3,3,6,45.4,51.3,29.9,30.4,18.2,18.6,33.7,27.7,71.5,50.3,51.8,27.1,33.6,7.8,14.3,55.1,40.9,50.4,38.6,71.256601896824,77.61353444761517,81.0985,1.7619047619047623,2024,0,0,6.477680000000001,,74.6,78.7,1.004,1.046,16.53805
Appalachian St.,105.50582070132,99.368395678318,0.66579297441635,4–2,4,6,53.1,44.3,27.8,26.1,16,14.4,28.7,24.6,68.3,56.1,41.5,32.1,32.6,16.7,5.8,50.3,41.3,38.1,37.6,67.738062031841,76.96972143722246,80.645,2.0700140028005607,2024,0,0,15.630800000000002,,70,73.5,1.081,0.966,11.206066666667
George Mason,107.24064577229,101.02691767478,0.66516915985553,6–1,6,7,54.1,44.4,36.3,27.5,17.4,15.6,33.8,28.1,64.9,51.9,38.8,38.4,35.4,10.4,9.4,50,45.8,39.1,38.7,66.027176401621,77.60949125276493,80.226,2.1699699699699697,2024,0,0,20.873880000000003,,71.4,70.5,1.14,0.971,6.5963
Tulane,108.6327648395,102.34406390081,0.66502676252705,5–1,5,6,58.2,48.8,53,29.4,14.6,22.5,18.3,32.2,76.3,65.9,51.1,29.4,30.4,10,3.7,45.5,41.9,35.4,41.9,75.082754884908,77.80584940883634,79.42,2.407118576284743,2024,0,0,34.3534,,78.1,71.2,1.158,0.977,6.9806333333333
Colgate,108.4207510302,102.18444561436,0.66401993584013,4–3,4,7,50.4,46.9,22.3,27,18.7,14.4,27.7,21.7,66.4,49.6,46.6,34.3,31.5,5.9,9.6,59.9,51.5,42.4,41.6,66.748522128254,77.9570937057276,81.48849999999999,2.0396237742645598,2024,0,0,0.19988000000000283,,73,64.2,1.005,0.967,13.011414285714
Hawaii,104.71826046591,98.730916528166,0.6630837273198,4–0,4,4,55.4,42.9,41.4,35.9,19.5,18.1,23.6,22.7,73.1,54,43.6,38.6,27.3,6.7,7.9,45.8,33.3,37.4,23.5,68.476226823972,76.75434649212518,81.17450000000001,2.4830271565495208,2024,0,0,11.594600000000002,,75,66.7,1.078,0.879,3.305775
Syracuse,107.34910324273,101.22109463548,0.66283605613718,4–2,4,6,46.5,48.7,30.1,26,16.1,22.6,28.5,35.3,73.7,47.4,50,29.9,30.8,13.5,5.6,45.9,48.5,35.5,35.3,71.383361125694,78.44924318869826,81.36399999999999,1.125174965006999,2024,0,0,78.84828000000002,,73.3,64.3,1.004,0.972,22.47575
Stephen F. Austin,106.29448611617,100.40218204559,0.65832504412025,3–3,3,6,55.2,46.8,31.8,42,24.1,21.2,31.5,34.1,71.1,53.6,46.4,38.9,31.8,8.1,8.5,47,44.4,33.5,31.9,71.213490758887,76.77639624949042,79.5535,2.0564112822564513,2024,0,0,5.415880000000001,,73.8,72.4,1.037,0.984,14.275333333333
Drexel,102.99845253745,97.377902203993,0.65595473333584,4–3,4,7,46.7,41,32.6,32.2,19.3,14.1,33.3,24.1,64.8,52.1,39.9,23.8,28.9,13.2,6.8,47,45.2,33.1,31.9,64.469744061716,77.5568507157464,79.526,2.454963971176942,2024,0,0,8.752800000000002,,69.5,70.5,0.988,0.91,9.1378714285714
Hofstra,107.62217328248,101.93574685343,0.65118820240831,3–2,3,5,56.7,47.7,25.1,37.1,17,17,23,31,71.2,57.6,45.8,37,33.6,10.6,7,52.3,44,44,41.7,69.693363788265,76.9748529709998,80.6965,2.3320664132826567,2024,0,0,24.84148,,81.8,77.2,1.126,1.044,10.65772
UNLV,109.8544905888,104.06075179637,0.65092114489568,3–3,3,6,53.4,56.4,25.8,20.9,15.9,19.6,27.8,30.3,67.1,55.7,53.9,33.1,40.9,10,11,45.5,57.9,37.2,33.3,68.097503002441,76.8357099819241,79.944,2.2066,2024,0,0,40.07988000000001,,70,75,1.083,1.101,11.7743
Richmond,107.66225962782,102.00769015747,0.65031754866129,4–3,4,7,56.2,46.3,20.3,25.9,11.3,18.2,20,29.4,68.3,57,47,36.5,30.1,9.8,8.1,46.7,45.3,36.4,36.7,66.94990449946,76.89004798664718,81.22099999999999,2.2656000000000005,2024,0,0,3.8729600000000026,,71.3,69.4,1.136,0.965,18.382371428571
Vermont,109.52962417588,103.95108624178,0.64592114234025,4–2,4,6,52.8,48.7,27.5,27.8,14.6,14.1,25.7,23.3,63.8,52.5,47.8,35.4,33.3,9.3,6.8,48.3,46.8,47.2,38.6,64.725112271914,76.65929565929567,78.98150000000001,2.3143999999999987,2024,0,0,4.490400000000003,,64.1,69.9,1.079,1.018,16.057433333333
Ohio,110.38742167768,104.91072178036,0.64226177039455,4–2,4,6,54.6,47.6,34.8,39.5,14.3,21.3,27.8,33.5,70.2,56.3,49.5,34.7,29.8,9.3,8.5,43.8,42.3,39.1,39.5,69.322788133447,75.85714285714286,79.35600000000001,1.9263999999999997,2024,0,0,28.789119999999997,,71.1,76.6,1.119,1.017,8.1166333333333
Minnesota,106.8200540532,101.62063854675,0.63964849886508,4–2,4,6,52.8,45.1,41.1,20.2,21.1,14.6,35.9,28.2,69.6,55.4,43.6,32.9,32.2,11.7,10.4,68.2,47.1,42.6,31.3,68.683259127785,77.93355209187857,81.72099999999999,1.716683316683317,2024,0,0,57.81288,,76.8,67.9,1.103,0.962,6.9712333333333
Louisiana Tech,104.72009775143,99.887714839365,0.63258208153409,3–2,3,5,48.9,45.3,41,31.2,18,14.4,29.5,28.4,66.7,47.3,45.1,34.3,30.4,11.4,10.3,55.7,53.4,39.6,34.6,67.572613282302,76.92236976506639,80.1875,2.148,2024,0,0,12.8642,,73.2,71.7,1.047,0.999,23.15192
Cornell,112.895286956,107.75344338463,0.63089841445797,5–1,5,6,58.1,53.1,36.8,33,19.9,18.1,30.1,25.8,73.5,61.9,60.5,35.8,28.8,4.9,9.5,58.3,45.2,46.2,42.7,72.627595017167,77.33226130653266,79.84200000000001,1.9907999999999992,2024,0,0,2.711360000000003,,69.8,66.9,1.129,1.04,12.747383333333
Seattle,104.02758832734,99.558317834265,0.6236323097447,4–3,4,7,51.5,45.9,39.3,33.9,21,18.8,30.8,25.9,68.6,54.1,48.3,31.5,27.9,11.3,8.2,55.8,50.3,38.5,38,68.846981083792,77.49317617866005,80.568,2.489702059588082,2024,0,0,1.4908800000000029,,74.5,72.5,1.044,0.938,8.3783857142857
Penn St.,106.40952585766,102.08039860581,0.61719170166427,4–3,4,7,50,47.4,37.4,31.3,16.2,23.8,28.9,32,72.2,53.2,49.5,30.3,28.5,9.3,8.8,37.6,43.4,41.2,30.6,71.204231595018,77.181652490887,80.8515,2.256851370274054,2024,0,0,56.418639999999996,,71.7,76.2,1.067,0.944,14.140057142857
Weber St.,104.22964482716,100.20031708469,0.61144498195469,2–2,2,4,45.6,50.7,38,26.9,14.5,17.7,19.5,29.2,60.2,45.5,58.2,30.5,26.7,0,13,40.7,51.1,40,41.3,65.976569734179,77.94534288638691,80.62100000000001,2.3457999999999997,2024,0,0,0.20000000000000284,,83.3,53.6,1.013,0.969,26.90535
Loyola Marymount,109.06867882191,105.3352001493,0.59881891854268,4–3,4,7,52.5,45.2,39.2,30.5,18.3,16,30,27.6,69.6,49.8,44.4,37.2,31.5,6.1,8.9,51.4,46.5,45.8,30.2,68.256776100804,77.19258202567762,81.04700000000001,2.6430855315747404,2024,0,0,14.86536,,76.6,77.3,1.09,0.984,8.7638857142857
Northern Iowa,107.49729770404,103.8543530862,0.59784087890476,1–5,1,6,50.4,52.2,25.3,36.4,16.5,16.2,25.4,24.3,68.6,52.4,49,31.3,37.8,2.5,11.1,47.5,45.4,37.3,41.7,68.168125987733,76.89316239316241,79.961,1.9762285257690775,2024,0,0,0.20024000000000286,,68.1,82.4,1.011,1.099,27.673716666667
Charlotte,105.99424061288,102.67667485803,0.59041894690762,4–3,4,7,50.7,46.3,32,26.2,15.9,17.9,20.9,26.6,63.4,53.2,45.7,30.2,31.5,9.9,6.8,48.2,47.1,31.7,37.5,64.945966016137,78.46021809369952,82.43800000000003,2.1992007992007996,2024,0,0,26.66144,,76.9,71.6,1.02,0.958,12.158857142857
Long Beach St.,107.94544234805,104.65416044734,0.58809467541421,4–4,4,8,50.9,53.4,32,34,18.6,20.6,30.7,30.2,74,51.8,54.9,32.4,34.5,12.6,7,45,59,28.1,47.2,73.729924217412,76.62628126281263,79.7645,2.2914000000000008,2024,0,0,13.901080000000002,,67.1,68.1,1.029,1.053,21.99725
Santa Clara,106.85852603575,103.61302352248,0.58775479761263,6–1,6,7,54,46.5,28,26.2,17.7,16.9,35.2,25.2,70.1,57.1,43.3,32.5,34.3,8.4,4.9,53.7,52.9,37.4,38.9,70.100485262851,79.16697703289883,82.915,1.9190323870451818,2024,0,0,26.197360000000007,,63.3,69.6,1.097,0.968,17.166714285714
Eastern Kentucky,107.1518258752,104.19465896155,0.57977206161217,1–2,1,3,44.3,48.6,22.7,20.2,15.2,15.2,34.3,34.6,72.5,42.1,38.5,32.1,43.6,19.2,6,48.1,45.2,37,37.5,70.53185089347,76.17269238537668,79.0585,2.274745050989803,2024,0,0,24.168040000000005,,58.3,71.4,0.989,1.067,3.0583333333333
Furman,110.00789745255,106.99215092372,0.57924183938445,3–3,3,6,56.1,55.3,30,28.3,17.8,16.2,30.2,27.5,74,62.1,54.9,33,37.4,6.7,9.6,67,49.5,47.5,32.5,71.340593378864,76.40629384646222,79.97249999999998,2.047790441911619,2024,0,0,9.996720000000002,,72.6,69.2,1.138,1.109,13.09925
Sam Houston St.,104.62517083155,101.79665694142,0.57814896866181,3–4,3,7,46.9,53.2,40.6,37,17.9,21.8,28,26.1,71.6,44.8,57.1,33.5,31.1,6,11.5,56.8,61.3,37.3,37.5,70.313428825843,76.28183292781831,79.255,2.2213327996798085,2024,0,0,4.584320000000003,,70.4,63.1,0.981,1.008,19.685214285714
Southern Illinois,103.51837045501,100.75062954217,0.57728975201899,3–2,3,5,50.7,48.1,43.6,45.6,16.2,18,28.2,24.7,67.7,50.7,51.9,33.9,25.7,10.2,10.3,58.1,36.2,46.5,28.4,65.465525629364,76.82329317269077,79.395,2.1731731731731734,2024,0,0,5.148200000000002,,75.6,71.4,1.084,0.993,14.08928
California,108.49816886859,105.66502302377,0.57548912518788,2–5,2,7,49.8,50.3,39.3,40.8,20.9,14.9,37.9,23.9,67.8,50.9,49.4,32.2,34.5,8.6,8.4,37.4,36.8,43.5,37.2,67.635341265072,78.09687184661958,81.69850000000001,2.007798440311937,2024,0,0,54.09536000000001,,73.2,76.7,1.062,1.064,12.648642857143
Akron,105.51648807107,102.91481503772,0.57128714594691,3–3,3,6,52.3,53.4,35.2,24,21.7,18.8,29.1,23.2,68.4,54.5,51.3,33.1,38.5,5.7,10.8,53.5,60.4,45.2,32.3,67.632432600738,75.93696450428398,79.06300000000002,2.3932427029188323,2024,0,0,12.83524,,75.2,69.1,1.025,1.013,17.23565
Vanderbilt,108.25768623647,105.81160452429,0.56533011484493,3–4,3,7,46.9,53.8,40.4,26.4,18.1,14.5,33.6,23.8,67.9,49.5,49.6,29.2,41.5,4.7,9.8,45.6,45.4,46.4,32.7,67.383199039334,77.15358154593281,79.9905,1.4578000000000002,2024,0,0,43.54812,,73.3,71.6,1.034,1.098,11.585114285714
Illinois Chicago,104.25494024721,101.96132906761,0.5636096557132,4–2,4,6,53.8,41.3,26.2,31.4,20,16.6,26,27.7,70.1,54.5,45.5,35.2,22.7,16.9,6.9,45.6,40.7,41.3,36.4,69.539747848699,77.64842148421485,79.53350000000002,1.9331070287539927,2024,0,0,9.944680000000002,,68.9,73.7,1.027,0.913,19.56075
Abilene Christian,104.87503443624,102.64278356969,0.56154100776241,3–4,3,7,46.3,51.2,36.8,43.5,17.1,19.8,26.4,32.7,69.3,43.8,52.4,35.1,32.6,4.8,8,51.2,50.6,28.4,34.6,68.817773601605,75.90403830141548,78.79149999999998,2.3497999999999997,2024,0,0,6.805320000000004,,71.6,72.3,0.985,1.053,20.914357142857
Middle Tennessee,103.12732006379,100.95529501072,0.56089503209331,3–4,3,7,44.1,51.5,37.2,24.8,20.2,19.1,32.3,28.3,63.8,46.9,53.3,26.2,31.2,11.5,12,36.7,44.4,36.9,28.8,64.863125406019,77.91394112837287,81.06700000000001,2.528894221155769,2024,0,0,20.32688,,67.6,66,0.953,0.994,9.2923428571429
Fresno St.,104.18973760162,102.01194836069,0.56043371054232,2–3,2,5,52.5,52.5,29.8,30,21.9,15.1,31.4,22.2,71.2,52.4,51.2,35.2,36.7,4.4,9.6,46.3,42.6,36.6,32.3,67.495958215221,77.32238442822383,80.712,2.642671465706858,2024,0,0,30.638240000000003,,63.6,75.8,1.004,1.062,14.6426
Radford,106.12082549205,103.91682117685,0.56004792043504,3–4,3,7,49.5,47.5,23.7,34.7,19.9,14.1,32.3,28.7,69,46,48.7,37.5,30.3,8.4,9,39.6,51.4,34.1,37.1,67.274720617263,76.01677713338857,79.7745,2.2305844675740603,2024,0,0,17.067600000000002,,70,75.2,1.011,1.048,24.620042857143
Oakland,105.69731306214,103.81354565268,0.5515176814132,5–3,5,8,51.1,47.9,27.7,32.3,16.6,17.4,26.8,29.9,69.2,50.8,52.2,34.3,27.9,3.7,7.8,44.8,59.7,38,42.2,68.422332470805,76.32540339263551,78.758,2.524114468681209,2024,0,0,10.80288,,70.5,72.2,1.047,1.005,25.3609625
Temple,105.58456828243,103.71016344477,0.55131598813427,4–2,4,6,44.8,48.3,40.2,30.9,12.5,18.6,31.4,30,69.7,43.8,44.6,30.8,36.5,8.7,8.5,44.4,53.2,43.4,36.1,69.898033505162,76.45172627661775,79.09249999999999,2.008396641343463,2024,0,0,26.604360000000003,,79.2,72.6,1.077,1.01,9.4781166666667
Delaware,106.14943599142,104.27804646658,0.55096011956265,4–2,4,6,51.9,49.6,36.5,29.1,16.5,17.7,27.9,25.6,68.7,52.6,51.5,33.9,31.3,8,9.3,54.5,43.9,37.1,41.9,68.351009554135,77.46592065106817,78.9725,2.5180891465120925,2024,0,0,30.574039999999997,,64.8,68,1.057,0.992,8.0714333333333
Lipscomb,108.2096726747,106.57823493772,0.54356465274615,5–3,5,8,55.2,50.3,26.5,23.9,15.4,17.5,23.2,32.4,72.9,55.5,51.5,36.5,32.1,9.3,9.6,47.5,41.6,41,36,71.573232174485,76.44645107097858,79.2715,2.0020000000000007,2024,0,0,0.20000000000000284,,75.6,71,1.106,1.046,12.1563375
South Dakota St.,106.11439277556,104.60850379848,0.54099965804207,1–4,1,5,53.5,53.8,30.4,33,19,16.4,29.4,28.9,68.3,48.3,51.8,41.1,37.6,9,13.2,47.7,51.9,39.2,43,68.183945549417,77.63340122199592,81.1725,1.6126126126126126,2024,0,0,9.580200000000003,,60.9,71.9,1.051,1.119,22.26304
Portland,109.43252466809,107.9671372737,0.53868114732039,2–3,2,5,51.1,50.8,42.3,30.7,19.4,14.7,28.7,32,72.4,56.3,47.3,29.1,37,9,5.4,53.1,62.1,41.2,42.3,70.222253443998,78.13286004056795,80.5675,1.9380619380619382,2024,0,0,0.20020000000000282,,71.7,65,1.039,1.095,17.13228
UTEP,99.220191804399,97.894178148619,0.53860458506165,3–3,3,6,46.2,47.8,49.2,47.1,22.2,23.1,30.7,29.5,71.3,51.5,48.8,22.4,30.5,9.1,11,57.6,44.8,30.2,33.4,70.544162897031,77.62897157190635,79.66399999999997,2.327069172331067,2024,0,0,0.2000800000000028,,65,73,0.945,0.954,11.123666666667
Cal St. Fullerton,104.39262488112,103.08286922508,0.5362355651102,1–4,1,5,44.9,53.5,34.2,35.7,22.4,15.3,26.8,27.8,70.5,46.5,55.7,28.2,33.8,9,11.6,42.2,59.1,37.5,43.8,67.795854577788,77.00101729399796,79.25,1.98,2024,0,0,2.0584000000000033,,74.5,72.6,0.899,1.121,35.09212
Massachusetts,106.52677249961,105.25802038562,0.53439289118802,3–1,3,4,54.6,46.7,30.5,43.9,11.8,21.6,37.9,31.3,72,54.6,42,36.4,35.9,10.9,9.3,63.2,62.6,35.1,40,70.834438070923,76.55814905814907,80.12,1.236494597839136,2024,0,0,34.299319999999994,,58.1,74.3,1.208,0.978,3.615525
Southern Miss,105.15916742124,103.9242297193,0.53391026643053,1–4,1,5,46.5,55.5,37.9,35.6,16.8,23.1,30.1,33.8,66.7,41.5,54.9,38.2,37.5,16.7,10.4,47.4,55.6,31.6,45.5,68.363009510948,77.23647294589178,80.015,2.765,2024,0,0,24.357400000000002,,63.6,73.4,0.989,1.085,11.6178
Harvard,103.57648826354,102.36301303795,0.53382985221241,5–2,5,7,54.8,47.2,29.5,28.4,16.1,15.7,27.2,36.2,68.7,50.4,48.9,41.6,29.5,12.7,10,53.3,52.6,37.2,37.9,68.201720609985,77.70969047137365,80.53699999999999,1.1233260043973616,2024,0,0,29.497439999999997,,73,63.8,1.11,1.05,20.044185714286
Winthrop,108.87754701703,107.63184131285,0.53303529681196,3–3,3,6,50.6,46.8,54.3,33.5,16.6,17.8,28.8,33.5,66.4,52,50.8,32.2,27.8,5.8,9.7,41.7,52.2,37,44.4,68.148948231828,77.08254096702407,79.792,2.5168966206758645,2024,0,0,0.20004000000000283,,72.8,82.5,1.1,1.035,16.6012
Saint Louis,105.22743809576,104.17395492705,0.5288958414394,4–3,4,7,47.7,50.8,38.3,24.8,13.2,18,19.9,28.7,71.5,43.2,56,37.2,28.2,5.6,10.2,50.3,45.4,35.9,37.8,71.182117323387,76.27323076923076,78.2435,1.8852229554089175,2024,0,0,12.061320000000002,,75.9,72,1.025,1.029,9.8798857142857
